"web_x","web_y"
-9552148.75871996,3540756.91942132
-9552179.33313017,3540792.32252492
-9552179.33536821,3540828.71249955
-9552209.90980881,3540864.60953115
-9552209.91198633,3540900.0148352
-9552303.33276082,3541007.4579375
-9552333.90499345,3541007.45603849
-9552365.32872455,3541043.35352472
-9552767.01086001,3541043.32857448
-9552767.01526062,3541114.88024276
-9552786.54922059,3541137.49941361
-9552797.58970083,3541150.77679747
-9552797.60511162,3541401.33400675
-9552829.0288425,3541437.23132196
-9552859.59996163,3541437.22942288
-9552890.17438689,3541472.88195111
-9552921.59371653,3541437.22557185
-9552952.1659487,3541437.22367273
-9553014.15418936,3541365.66632936
-9553014.15198135,3541329.76726559
-9553045.57129604,3541293.86635198
-9553014.1475805,3541258.21438133
-9553014.14316463,3541186.41567684
-9552952.14612226,3541114.86874361
-9552952.14172175,3541043.31707558
-9552921.56728166,3541007.41953687
-9552854.47829174,3540997.58901859
-9552829.00021474,3540971.77346063
-9552828.99800703,3540935.87551525
-9552859.56691852,3540899.97448392
-9552859.56474116,3540864.56918031
-9552828.9914142,3540828.67214895
-9552828.98917633,3540792.28217478
-9552859.55811833,3540756.87527405
-9552859.55149579,3540649.1822851
-9552890.1215358,3540613.52828198
-9552890.11935862,3540578.12249143
-9552921.53865902,3540541.97749972
-9552921.53643656,3540505.83456269
-9553200.06167466,3540183.97720553
-9553230.63390694,3540183.9753072
-9553261.20393228,3540148.07770032
-9553292.62545504,3540148.07574929
-9553323.19436731,3540112.17824446
-9553354.61589004,3540112.17629347
-9553385.18593047,3540076.52380511
-9553415.75816267,3540076.52190689
-9553601.725104,3539861.62928876
-9553632.29401647,3539825.7325974
-9553632.28961852,3539754.18822465
-9553724.84901623,3539646.9891311
-9553786.8416578,3539646.98528266
-9553818.26537165,3539682.63271103
-9553880.25912619,3539682.62886252
-9553910.83354948,3539718.27644403
-9553941.40466836,3539718.27454621
-9553972.82839718,3539754.16708378
-9554003.40062909,3539754.16518587
-9554034.82435788,3539790.05782527
-9554127.38923086,3539790.05207891
-9554157.96365401,3539825.69996311
-9554312.52228071,3539825.69036828
-9554343.94600928,3539861.58321057
-9554715.05590141,3539861.560173
-9554745.6259266,3539825.6634826
-9554992.74942297,3539825.64814257
-9555024.17315096,3539861.54098454
-9555054.74538224,3539861.5390868
-9555085.31540732,3539825.64239671
-9555209.30180009,3539825.63470059
-9555240.7211307,3539789.98296884
-9555395.27975422,3539789.97337533
-9555425.84977927,3539754.07688866
-9555549.83617129,3539754.06919301
-9555580.40508323,3539718.17280845
-9555951.51608003,3539718.14977515
-9555982.09051664,3539754.0423645
-9556044.08315548,3539754.03851695
-9556075.50688252,3539789.93115541
-9556260.63773415,3539789.91966539
-9556291.20775891,3539754.02317951
-9556507.75901765,3539754.00973993
-9556539.18274428,3539789.90237817
-9556693.74136395,3539789.8927861
-9556724.31138857,3539753.99630062
-9556786.30513962,3539753.99245333
-9556940.85164787,3539575.00125952
-9557002.84539874,3539574.99741254
-9557219.41316128,3539825.5099438
-9557249.98648381,3539861.40283752
-9557281.41020987,3539897.2957803
-9557342.55906605,3539968.83716436
-9557373.98277705,3540004.48549884
-9557404.55389383,3540004.48360161
-9557497.12647594,3540111.91914373
-9557497.12868175,3540147.81474747
-9557528.55240778,3540183.70850302
-9557590.54944125,3540255.25145446
-9557745.11905682,3540434.23309056
-9557775.69128637,3540434.23119309
-9557961.68461262,3540648.86551277
-9557961.68551926,3540663.61778007
-9557961.68681877,3540684.76264062
-9558022.83503017,3540763.93089033
-9558022.8367528,3540791.95969453
-9557992.26787309,3540828.35156264
-9558116.26305317,3540971.44516386
-9558149.38204058,3540971.44310808
-9558239.40014728,3540971.43752044
-9558331.97161603,3541078.88127715
-9558331.9738074,3541114.53469109
-9558486.53242029,3541114.5250971
-9558517.95614609,3541150.4215964
-9558517.95833739,3541186.07392287
-9558548.53277287,3541221.97196715
-9558548.53717082,3541293.52464061
-9558610.53421902,3541365.31881025
-9558672.52796711,3541365.31496189
-9558734.52611323,3541436.86459812
-9558765.09722889,3541436.86270035
-9558919.66684323,3541615.86106083
-9558919.67124167,3541687.41596345
-9559012.24382316,3541794.86580403
-9559074.23645748,3541794.86195541
-9559136.22580631,3541723.30259614
-9559105.65137109,3541687.40441777
-9559228.77966579,3541544.2873742
-9559228.77745923,3541508.38780637
-9559136.20599193,3541400.9404006
-9559105.63376339,3541400.94229833
-9559074.21445092,3541436.84351158
-9559012.22181644,3541436.84735978
-9558827.0777679,3541221.95467687
-9558827.07116389,3541114.50395926
-9558796.49674385,3541078.85244328
-9558796.49453758,3541042.95419691
-9558672.4993445,3540899.61356763
-9558641.92711557,3540899.61546518
-9558610.5034203,3540864.21211575
-9558610.50121409,3540828.31318964
-9558517.92973139,3540720.62534609
-9558425.36486683,3540720.63109117
-9558393.94114123,3540684.73581191
-9558393.93893519,3540648.83868437
-9558363.36451508,3540613.18848113
-9558363.36233928,3540577.78269431
-9558177.36897012,3540362.41353237
-9558146.79785388,3540362.41542964
-9557899.65567431,3540076.24357587
-9557868.23415431,3540076.2455258
-9557837.66083217,3540040.35202256
-9557775.6626863,3539968.81028697
-9557745.08825105,3539932.91708867
-9557683.09121825,3539861.37596066
-9557713.66012938,3539825.47927303
-9557683.08682231,3539789.8313904
-9557683.08241145,3539718.04231728
-9557651.65870089,3539682.39479021
-9557651.64989467,3539539.0631753
-9557683.06922473,3539503.41225334
-9557713.63813624,3539467.51658192
-9557713.635931,3539431.62162027
-9557745.05526124,3539395.97229023
-9557745.05307119,3539360.3237213
-9557775.62306576,3539323.93736708
-9557775.61208608,3539145.20674936
-9557745.03766649,3539109.56207285
-9557745.03547669,3539073.91431117
-9557651.61470471,3538966.24145597
-9557590.4658353,3538894.46085065
-9557559.04212518,3538858.81564438
-9557497.04948774,3538858.81949019
-9557466.47505298,3538822.92944134
-9557342.48866469,3538822.93713305
-9557311.91424486,3538787.29207554
-9557281.34201467,3538787.29397214
-9557219.34498262,3538715.76061166
-9557187.92125718,3538679.86973237
-9557157.34682226,3538643.98019108
-9557157.34461767,3538608.08885506
-9557095.34647246,3538536.55521894
-9557095.33987403,3538429.12731333
-9557187.89925749,3538321.69457823
-9557219.32077829,3538321.6926292
-9557249.88970627,3538286.04519125
-9557281.31122705,3538286.04324226
-9557404.43952382,3538142.71981114
-9557404.42865439,3537965.72644128
-9557439.2453142,3537932.78494583
-9557435.84567668,3537892.47009327
-9557466.41568799,3537856.33283303
-9557483.40038404,3537856.33177968
-9557496.98791827,3537856.33093702
-9557528.40725028,3537820.68604675
-9557558.97836745,3537820.68415084
-9557744.94533001,3537606.07474428
-9557744.94309631,3537569.69533214
-9557775.51315313,3537534.29616771
-9557775.50435434,3537390.9876015
-9557744.92992075,3537355.10171594
-9557744.91893444,3537176.15405328
-9557713.4952105,3537140.26882954
-9557713.49302238,3537104.62661639
-9557744.91234002,3537068.73769912
-9557744.899152,3536853.90772618
-9557775.46919447,3536818.26442424
-9557775.4669916,3536782.37826725
-9557806.03703414,3536746.73516683
-9557806.03483135,3536710.84921269
-9557837.45414938,3536674.96141241
-9557837.44975899,3536603.4348603
-9557868.01867358,3536567.54741741
-9557868.00330091,3536317.0859575
-9557899.42261928,3536281.19798537
-9557899.39626804,3535851.81454357
-9557867.9725601,3535816.1779063
-9557867.96376739,3535672.89008301
-9557899.38307142,3535636.759109
-9557899.37871296,3535565.72936682
-9557929.94874174,3535529.8448665
-9557929.94433826,3535458.07867159
-9557961.36365761,3535422.19442387
-9557929.93993497,3535386.31417209
-9557929.93773338,3535350.4320749
-9557899.36331625,3535314.79679625
-9557899.35671164,3535207.15012935
-9557867.9330192,3535171.76141474
-9557867.93081778,3535135.87992565
-9557744.78492714,3534992.60743199
-9557744.78052448,3534920.84428238
-9557713.3568321,3534885.4563679
-9557713.35242969,3534813.69511409
-9557682.77912581,3534778.06134584
-9557682.77472349,3534706.29941223
-9557651.35101617,3534670.66728734
-9557620.77878528,3534670.66918145
-9557620.77658422,3534634.78911235
-9557651.34661402,3534598.90596239
-9557651.34442812,3534563.27219301
-9557713.33268044,3534491.75373115
-9557713.33047956,3534455.8741691
-9557775.31984515,3534384.35631397
-9557837.30919577,3534312.59277148
-9557837.30042328,3534169.56805314
-9557805.87670125,3534133.69006202
-9557805.87233029,3534062.42395363
-9557775.29786868,3534026.05533002
-9557775.29569839,3533990.66925796
-9557744.72126691,3533954.791721
-9557744.71248046,3533811.52496191
-9557713.28878876,3533776.14014708
-9557713.28438818,3533704.38389144
-9557682.71107,3533668.50845371
-9557682.70666966,3533596.75409625
-9557713.27560256,3533561.1199651
-9557713.26463248,3533382.22592494
-9557682.6913145,3533346.35139964
-9557682.68911452,3533310.47379436
-9557620.69097702,3533238.9713751
-9557620.6887922,3533203.34014388
-9557590.11436117,3533167.46612524
-9557590.11216131,3533131.58902664
-9557558.6884549,3533095.9613316
-9557558.68405541,3533024.20892939
-9557528.11075262,3532988.58148367
-9557496.68703108,3532952.70683746
-9557496.68484655,3532917.07769978
-9557466.11041559,3532881.20449175
-9557435.53818421,3532881.20638484
-9557404.11446265,3532845.33204267
-9557373.54334431,3532845.33393569
-9557342.1196379,3532809.70704564
-9557311.54740642,3532809.70893872
-9557249.54925376,3532737.96199649
-9557187.55222927,3532666.46151996
-9557156.97999767,3532666.46341299
-9557125.55629118,3532630.83702588
-9557094.98405953,3532630.83891891
-9557064.41075652,3532595.21129103
-9557032.98923434,3532595.21323664
-9556970.99108156,3532523.46879721
-9556940.4188498,3532523.47069021
-9556909.84553164,3532487.5973082
-9556847.85177752,3532487.60114678
-9556816.42807088,3532451.97526253
-9556785.85695211,3532451.97715545
-9556755.28252085,3532416.10526414
-9556723.86099844,3532416.10720972
-9556693.28656708,3532380.23413171
-9556631.29392574,3532380.23797018
-9556600.7194944,3532344.36628194
-9556569.29797188,3532344.3682275
-9556538.7235706,3532308.98745764
-9556476.73092906,3532308.99129611
-9556445.30717695,3532272.62775843
-9556384.16271269,3532272.63154437
-9556352.73902087,3532237.25231559
-9556229.60191462,3532237.25994002
-9556198.17819243,3532201.38742082
-9555981.62692072,3532201.40082945
-9555951.05250404,3532165.7756971
-9555889.05874863,3532165.77953572
-9555858.48541481,3532129.66240529
-9555796.49165928,3532129.66624391
-9555765.06795189,3532094.04007757
-9555734.49790368,3532129.67008256
-9555610.51150534,3532129.67775987
-9555579.94148721,3532165.79867653
-9555301.39645678,3532165.81592486
-9555270.82312246,3532129.69879415
-9555116.26449011,3532129.70836505
-9555084.84518128,3532165.82933475
-9554992.27919187,3532165.83506698
-9554961.70585729,3532129.71793612
-9554775.72570037,3532129.7294532
-9554745.15128264,3532094.1032338
-9554714.58123409,3532129.73323972
-9554528.60107629,3532129.74475713
-9554498.02777144,3532094.11853754
-9554404.61249039,3532094.12432263
-9554374.04244173,3532129.75432886
-9554343.47132146,3532129.75622213
-9554312.05201237,3532165.87719254
-9554281.47977898,3532165.87908592
-9554188.92145558,3532272.76748719
-9554219.49480599,3532309.1310786
-9554281.48856332,3532309.12723906
-9554312.06296649,3532344.50800996
-9554343.48449037,3532344.50606389
-9554396.13980355,3532405.6851841
-9554436.05596762,3532452.12267216
-9554404.63662873,3532487.75244977
-9554404.64101383,3532559.25575904
-9554374.07099577,3532595.37790167
-9554343.4998756,3532595.37979522
-9554312.08053691,3532631.01126417
-9554281.50830362,3532631.01315782
-9554219.51893187,3532702.52111589
-9554219.5285621,3532859.53554777
-9554219.53648985,3532988.78640242
-9554250.11090852,3533024.4138496
-9554250.11310913,3533060.29064633
-9554262.85224337,3533074.78721416
-9554281.53683345,3533096.16430983
-9554281.53901895,3533131.79395293
-9554312.11345283,3533167.66915984
-9554312.11783914,3533239.17630748
-9554498.11115553,3533453.68736199
-9554436.1218008,3533525.44604139
-9554316.38185328,3533525.45346009
-9554281.56316751,3533525.45561737
-9554250.14384482,3533561.33449187
-9554219.57161169,3533561.33638608
-9554189.00267764,3533596.97052039
-9554157.58115394,3533596.97246726
-9554095.59179921,3533668.7306708
-9554065.02067911,3533668.73256503
-9554034.45064704,3533704.61179305
-9554003.02912328,3533704.61374002
-9553972.45906112,3533740.00219742
-9553941.03753733,3533740.00414442
-9553910.46864859,3533776.37573653
-9553879.89641531,3533776.37763093
-9553848.47706264,3533811.76634163
-9553817.90482933,3533811.76823607
-9553786.4855068,3533847.64792221
-9553755.91438655,3533847.64981662
-9553477.38800573,3534169.83819297
-9553477.39020745,3534205.71694669
-9553446.82127377,3534241.35160669
-9553446.82347564,3534277.2318515
-9553420.49904,3534317.28965512
-9553415.40487736,3534324.90850447
-9553415.40635534,3534348.99201673
-9553230.28865341,3534563.54616163
-9553199.7164199,3534563.54805665
-9553168.29708286,3534599.18377678
-9553131.78092859,3534599.18604028
-9553075.73220475,3534599.18951455
-9553013.74285153,3534670.9546887
-9552983.17173101,3534670.95658377
-9552797.20475477,3534885.76105419
-9552766.63469346,3534921.1528142
-9552674.07642273,3535028.80279601
-9552580.66773351,3535136.20763876
-9552550.09661284,3535136.20953419
-9552519.52658185,3535172.09292249
-9552457.5328237,3535172.09676623
-9552426.11347202,3535207.48937974
-9552364.97011742,3535207.49317084
-9552333.55081101,3535243.6229236
-9552271.55705266,3535243.6267675
-9552240.98813479,3535279.51046045
-9552209.5666103,3535279.51240878
-9552117.00719694,3535386.67450346
-9552055.01895779,3535458.44285517
-9552024.44672379,3535458.44475098
-9551962.45737171,3535530.21479842
-9551839.32025797,3535530.22243454
-9551807.89649978,3535493.84964594
-9551745.90385401,3535493.85349032
-9551715.3294467,3535458.46391997
-9551684.75500924,3535422.58351093
-9551622.76236329,3535422.58735528
-9551591.33863521,3535386.70710056
-9551374.78623618,3535386.72052972
-9551344.21179848,3535350.8403239
-9551097.08827689,3535350.85564917
-9551065.66456343,3535315.22042002
-9551035.09344191,3535315.22231589
-9551004.519019,3535279.58713434
-9550973.09749377,3535279.58908294
-9550911.09931213,3535207.58332371
-9550880.5281905,3535207.58521955
-9550725.95857755,3535028.92358901
-9550725.95637442,3534993.04250108
-9550818.51467737,3534885.88373583
-9550818.51247438,3534850.00305333
-9550787.93803656,3534814.12436822
-9550756.51432317,3534778.49064948
-9550756.51212026,3534742.6102713
-9550725.93879547,3534706.7306019
-9550663.94503497,3534706.73444589
-9550633.37061222,3534671.10226512
-9550571.37796468,3534671.10610904
-9550539.95423617,3534635.22798339
-9550509.3820011,3534635.22987905
-9550478.8119689,3534671.11184874
-9550447.39044321,3534671.11379709
-9550416.82150902,3534706.74976931
-9550385.39998329,3534706.7517177
-9550292.84058135,3534814.15506882
-9550230.84793347,3534814.15891306
-9550200.27790137,3534850.04139013
-9550107.71301815,3534850.04713033
-9550076.28928912,3534814.16849755
-9550045.71705382,3534814.17039342
-9550014.2933398,3534778.53667434
-9549953.14998218,3534778.54046599
-9549921.72625307,3534742.66203577
-9549736.59537222,3534742.67351628
-9549705.17164287,3534706.79389915
-9549644.02828486,3534706.79769085
-9549612.60457064,3534671.16556228
-9549520.03968625,3534671.17130255
-9549488.61595684,3534635.29317641
-9549458.04372115,3534635.2950723
-9549427.46928223,3534599.41570666
-9549396.04775589,3534599.41765521
-9549365.47444523,3534563.78577597
-9549210.91579804,3534563.79536068
-9549179.49206835,3534527.91625021
-9549056.35494715,3534527.92388643
-9549024.93123254,3534492.29226099
-9548963.78676054,3534492.29605281
-9548932.36303076,3534456.4184333
-9548839.79814502,3534456.42417364
-9548808.37441508,3534420.54536726
-9548715.80952909,3534420.55110762
-9548685.23510488,3534384.91973153
-9548623.24134181,3534384.92357604
-9548592.66803056,3534349.29101165
-9548530.67426736,3534349.29485616
-9548499.25052219,3534313.17155013
-9548406.68563559,3534313.17729051
-9548376.11121118,3534277.54621642
-9548344.68968414,3534277.54816502
-9548314.11635761,3534241.66981253
-9548221.55035753,3534241.67555297
-9548190.12664239,3534206.04473267
-9548159.55551894,3534206.04662852
